classes,x,y,Validation
cats,-0.606334,-0.368977,0
cats,-0.288759,-0.572714,0
cats,-0.403933,-0.575041,0
cats,-0.579156,-0.717901,0
cats,0.053569,-0.439278,0
cats,-0.177644,-0.570843,0
cats,-0.441742,-0.412947,0
cats,0.132285,-0.480375,0
cats,-0.368921,-0.744832,0
cats,-0.438131,-0.31441,0
cats,0.036964,-0.823849,0
cats,-0.254697,-0.743654,0
cats,-0.515608,-0.394354,0
cats,-0.254844,-0.666015,0
cats,-0.167109,-0.902967,0
cats,-0.461615,-0.264318,0
cats,-0.287043,-0.567748,0
cats,-0.416309,-0.741252,0
cats,-0.416296,-0.517669,0
cats,-0.499077,-0.778979,0
cats,-0.560223,-0.909157,0
cats,-0.676486,-0.637578,0
cats,0.108426,-0.669617,0
cats,-0.368692,-0.844523,0
cats,0.14907,-0.797694,0
cats,0.137521,-0.493107,0
cats,-0.294935,-0.419718,0
cats,-0.560922,-1.018196,0
cats,-0.141253,-0.594498,0
cats,-0.346354,-0.593324,0
cats,-0.119653,-1.101687,0
cats,-0.322186,-0.539429,0
cats,-0.211977,-0.38243,0
cats,0.132012,-0.643732,0
cats,-0.473517,-0.435813,0
cats,-0.558796,-0.849586,0
cats,-0.185332,-0.815497,0
cats,-0.201126,-0.316686,0
cats,-0.0344,-0.282535,0
cats,0.198901,-0.074078,0
cats,-0.034798,-0.508621,0
cats,-0.213317,-0.094248,0
cats,-0.455662,-0.559054,0
cats,-0.322875,-0.495383,0
cats,-0.087245,-0.379709,0
cats,-0.012783,-0.519727,0
cats,-0.172883,-0.453245,0
cats,-0.306215,-0.5537,0
cats,-0.082328,-0.500604,0
cats,-0.499649,-0.871285,0
cats,-0.188331,-0.743481,0
cats,-0.403029,-0.902428,0
cats,-0.101094,-0.631593,0
cats,-0.091576,-0.620554,0
cats,-0.150291,-0.310891,0
cats,-0.720645,-0.59532,0
cats,-0.191974,-0.650016,0
cats,-0.345284,-0.295961,0
cats,-0.356256,-0.391171,0
cats,-0.481359,-0.421522,0
cats,-0.334537,-0.629998,0
cats,-0.218861,-0.402435,0
cats,-0.697385,-0.33,0
cats,-0.44816,-0.346861,0
cats,-0.42856,-0.633812,0
cats,-0.669384,-0.572758,0
cats,0.165914,-0.421412,0
cats,-0.259772,-0.424752,0
cats,-0.673425,-0.783116,0
cats,-0.396521,-0.299791,0
cats,-0.354322,-0.614823,0
cats,-0.216279,-0.488295,0
cats,-0.015491,-0.538654,0
cats,-0.100053,-0.669254,0
cats,-0.272237,-0.479982,0
cats,-0.31261,-0.66467,0
cats,0.090684,-0.729486,0
cats,0.092132,-0.520104,0
cats,-0.139466,-0.981148,0
cats,-0.277902,-0.428365,0
cats,0.041024,-1.09329,0
cats,-0.490072,-0.941983,0
cats,0.278947,-0.810136,0
cats,-0.183181,-0.572285,0
cats,-0.400631,-0.585903,0
cats,-0.189357,-1.040919,0
cats,0.120039,-0.719174,0
cats,-0.128848,-1.09153,0
cats,0.009563,-0.427156,0
cats,0.185808,-0.439414,0
cats,-0.046006,-0.364136,0
cats,-0.376219,-0.764892,0
cats,-0.30644,-0.56511,0
cats,-0.073473,-0.678336,0
cats,-0.303372,-0.656013,0
cats,-0.04004,-0.766713,0
cats,0.071503,-0.469624,0
cats,-0.363919,-1.068566,0
cats,-0.218672,-0.41287,0
cats,0.083226,-0.538735,0
cats,-0.068123,-0.625643,0
cats,-0.07982,-0.473397,0
cats,0.184627,-0.404627,0
cats,-0.037447,-0.897368,0
cats,0.121197,-0.68889,0
cats,0.012373,-0.848374,0
cats,-0.055339,-0.850833,0
cats,-0.206278,-0.683993,0
cats,-0.114624,-0.40983,0
cats,0.00297,-0.469124,0
cats,-0.138118,-0.90868,0
cats,0.073494,-0.541988,0
cats,0.270819,-0.440722,0
cats,0.017089,-0.453654,0
cats,-0.502869,-0.32964,0
cats,0.034559,-0.734625,0
cats,0.072969,-0.744122,0
cats,-0.156499,-0.666764,0
cats,0.012099,-0.992958,0
cats,-0.457122,-0.742506,0
cats,-0.329502,-1.071055,0
cats,-0.188074,-0.61655,0
cats,0.213997,-0.476381,0
cats,0.04285,-0.339405,0
cats,0.300662,-0.665551,0
cats,-0.373019,-0.236943,0
cats,0.130687,-0.623515,0
cats,-0.235365,-0.781834,0
cats,0.15771,-0.488543,0
cats,0.09907,-0.438531,0
cats,-0.139086,-0.373817,0
cats,0.071426,-0.395867,0
cats,-0.25437,-0.866698,0
cats,0.137549,-0.923299,0
cats,-0.113571,-0.591934,0
cats,0.024299,-0.494397,0
cats,-0.088597,-0.854373,0
cats,-0.196171,-1.011559,0
cats,0.136968,-0.454674,0
cats,0.525956,-0.471016,0
cats,0.094813,-0.692521,0
cats,-0.47562,-0.279901,0
cats,0.026868,-0.586387,0
cats,0.301075,-0.626632,0
cats,0.236176,-0.631593,0
cats,0.281714,-0.756536,0
cats,0.178225,-0.438225,0
cats,0.462558,-0.244903,0
cats,0.079453,-0.68299,0
cats,0.49774,-0.486885,0
cats,0.089076,-0.302137,0
cats,0.118615,-0.788213,0
cats,0.363761,-0.310356,0
cats,0.312691,-0.425691,0
cats,0.079195,-0.73898,0
cats,-0.372923,-0.870586,0
cats,0.067751,-0.298456,0
cats,0.448185,-0.475717,0
cats,0.205686,-0.154637,0
cats,0.083893,-0.806549,0
cats,0.223671,-0.219674,0
cats,0.170069,-0.380178,0
cats,0.047617,-0.905728,0
cats,0.237215,-0.252907,0
cats,0.227509,-0.700043,0
cats,-0.181624,-0.729988,0
cats,0.207439,-0.514377,0
cats,0.390169,0.074687,0
cats,0.099693,-0.577548,0
cats,-0.033939,-0.754293,0
cats,0.309976,-0.821453,0
cats,-0.153568,-0.463623,0
cats,0.380907,-0.288906,0
cats,0.014595,-0.576604,0
cats,-0.164275,-0.721875,0
cats,-0.211646,-0.493234,0
cats,0.263433,-0.256079,0
cats,-0.014658,-0.884277,0
cats,0.284564,-0.929008,0
cats,0.396173,-0.081948,0
cats,0.092511,-0.345128,0
cats,0.003538,-0.767631,0
cats,0.057896,-0.635159,0
cats,0.223647,-0.943792,0
cats,0.1432,-0.366099,0
cats,0.151033,-0.527329,0
cats,0.187158,-0.774747,0
cats,0.256064,-0.972485,0
cats,0.22237,-0.595775,0
cats,0.461892,-0.717207,0
cats,-0.174454,-0.122659,0
cats,-0.135813,-0.399773,0
cats,0.038392,-0.580241,0
cats,0.533262,-0.287661,0
cats,-0.067359,-0.470789,0
cats,0.489535,-0.438237,0
cats,-0.258773,-0.099716,0
cats,0.164756,-0.6353,0
cats,0.076053,-0.36057,0
cats,0.203516,-0.220018,0
cats,0.378268,-0.543555,0
cats,0.476047,-0.784857,0
cats,0.374768,-0.582691,0
cats,0.582685,-0.403104,0
cats,0.229189,-0.503923,0
cats,0.054345,-0.455753,0
cats,-0.283394,-0.90639,0
cats,0.321103,-0.538676,0
cats,0.1786,-0.914475,0
cats,0.143302,-1.158489,0
cats,0.544051,-0.655458,0
cats,0.008097,-0.556289,0
cats,0.235879,-0.546696,0
cats,0.203142,-0.229511,0
cats,0.213272,-0.452809,0
cats,-0.193845,-0.744141,0
cats,0.240588,-1.005407,0
cats,0.178606,-0.432993,0
cats,-0.197206,-0.779966,0
cats,0.106629,-0.474386,0
cats,0.448614,-0.771262,0
cats,0.153382,-0.641388,0
cats,0.194629,-0.838522,0
cats,0.184806,-0.493631,0
cats,0.297746,-0.266742,0
cats,0.13485,-0.541202,0
cats,0.569381,-0.59626,0
cats,0.424264,-0.272152,0
cats,0.047529,-0.85869,0
cats,0.091476,-0.739652,0
cats,0.400963,-0.052916,0
cats,0.182005,-0.320485,0
cats,-0.083328,-0.403251,0
cats,0.178312,-0.50968,0
cats,0.146275,-0.943153,0
cats,0.184776,-0.52962,0
cats,0.224928,-0.636186,0
cats,0.103508,-0.775752,0
cats,0.342612,-0.539593,0
cats,0.08488,-0.424785,0
cats,0.196623,-0.702833,0
cats,0.264341,-0.607658,0
cats,0.496707,-0.805118,0
cats,0.20245,-0.354248,0
cats,0.821174,-0.409409,0
cats,0.110337,-0.485735,0
cats,0.132235,-0.72574,0
cats,0.15846,-0.622024,0
cats,0.235635,-0.647843,0
cats,0.205027,-0.683578,0
cats,0.400546,-0.360597,0
cats,0.142049,-0.850729,0
cats,0.403131,-0.590587,0
cats,0.489113,-0.897761,0
cats,0.128629,-0.758606,0
cats,0.46313,-0.488878,0
cats,0.22601,-0.829261,0
cats,0.100494,-0.705411,0
cats,0.586783,-0.820794,0
cats,0.166585,-0.753361,0
cats,0.012659,-1.019388,0
cats,0.392749,-0.279343,0
cats,0.492924,-0.29513,0
cats,-0.02261,-0.478599,0
cats,-0.230388,-0.404973,0
cats,0.456382,-0.455174,0
cats,0.009275,-0.656231,0
cats,0.244715,-0.6469,0
cats,-0.11012,-0.417794,0
cats,0.048773,-0.588646,0
cats,0.448677,-0.811488,0
cats,0.189091,-0.277616,0
cats,0.075024,-0.615724,0
cats,0.126257,-0.601722,0
cats,0.221627,-0.718911,0
cats,-0.155349,-0.420066,0
cats,0.267928,-0.871591,0
cats,0.115401,-0.590664,0
cats,0.20154,-0.481457,0
cats,0.701737,-0.679241,0
cats,0.398913,-0.428667,0
cats,0.183362,-0.674945,0
cats,0.084874,-0.309888,0
cats,0.181773,-0.227871,0
cats,0.055631,-0.392201,0
cats,0.363919,-0.797463,0
cats,-0.071755,-0.739092,0
cats,0.511532,-0.73852,0
cats,0.380934,-0.641958,0
cats,0.342772,-0.536435,0
cats,0.073089,-0.560721,0
cats,0.097048,-0.423748,0
cats,0.61789,-0.496938,0
cats,-0.070873,-0.68127,0
cats,0.530209,-0.171451,0
cats,0.366063,-0.481416,0
cats,-0.026829,-0.512462,0
cats,0.122939,-0.541429,0
cats,0.408219,-0.703536,0
cats,-0.069222,-0.632586,0
cats,-0.027706,-0.529956,0
cats,0.16246,0.082009,0
cats,0.214239,-0.417765,0
cats,0.506797,-0.597405,0
cats,0.313951,-0.651344,0
cats,0.325544,-0.508512,0
cats,0.35972,-0.501033,0
cats,0.093835,-0.591206,0
cats,0.28643,-0.612554,0
cats,-0.034472,-0.702128,0
cats,0.215406,-0.704587,0
cats,0.33653,-0.824308,0
cats,0.340553,-0.660972,0
cats,0.146662,-0.705692,0
cats,-0.222031,-0.950026,0
cats,-0.098311,-0.407786,0
cats,0.092788,-0.375511,0
cats,0.434337,-0.482449,0
cats,0.63991,-0.436778,0
cats,0.253527,-0.455359,0
cats,0.630219,-0.080638,0
cats,0.291418,-0.272938,0
cats,0.216689,-0.273517,0
cats,0.357931,-0.389396,0
cats,0.071798,-0.371679,0
cats,0.917865,-0.12151,0
cats,0.145627,-0.39272,0
cats,0.202254,-0.009199,0
cats,-0.016763,-0.199748,0
cats,0.323318,-0.545143,0
cats,0.405782,-0.276342,0
cats,0.344865,0.022093,0
cats,0.289193,-0.22316,0
cats,0.376155,-0.404876,0
cats,0.557412,-0.15612,0
cats,0.503254,-0.42099,0
cats,0.640938,-0.423112,0
cats,0.397349,-0.373344,0
cats,0.077435,-0.105661,0
cats,0.414088,-0.588137,0
cats,0.294022,-0.602044,0
cats,0.783936,-0.486616,0
cats,0.559065,-0.372088,0
cats,0.339393,0.000723,0
cats,0.102139,-0.155269,0
cats,0.735468,-0.556886,0
cats,0.32114,-0.026664,0
cats,0.096958,-0.449765,0
cats,0.15798,-0.375135,0
cats,0.142476,-0.293512,0
cats,0.092101,-0.2449,0
cats,0.397958,-0.063274,0
cats,0.054683,-0.217919,0
cats,0.241812,0.324557,0
cats,0.661746,-0.241288,0
cats,0.366873,-0.108781,0
cats,0.282971,-0.31332,0
cats,0.401,-0.067288,0
cats,0.366024,-0.074531,0
cats,0.268897,-0.243386,0
cats,0.577227,-0.338074,0
cats,0.084873,-0.135536,0
cats,0.682581,-0.255444,0
cats,0.31748,-0.271669,0
cats,0.294563,-0.636975,0
cats,0.227442,-0.087538,0
cats,0.867461,-0.378323,0
cats,0.161517,-0.44149,0
cats,0.033227,-0.404955,0
cats,0.192308,-0.238024,0
cats,0.314325,0.273378,0
cats,0.497507,-0.332846,0
cats,0.075823,-0.726866,0
cats,0.46608,-0.265785,0
cats,0.452504,-0.031521,0
cats,-0.019614,-0.49399,0
cats,0.498181,-0.081437,0
cats,0.35613,-0.30546,0
cats,0.350624,-0.533919,0
cats,0.654673,0.318773,0
cats,0.623171,-0.396246,0
cats,0.71452,-0.60877,0
cats,0.243541,-0.357671,0
cats,0.477204,-0.285247,0
cats,0.587216,-0.352264,0
cats,0.699489,-0.249903,0
cats,-0.04545,-0.31187,0
cats,0.280032,-0.534633,0
cats,0.118595,0.169041,0
cats,0.475472,-0.270038,0
cats,0.205872,-0.25305,0
cats,0.433192,-0.276348,0
cats,-0.028375,-0.397801,0
cats,0.656823,-0.608556,0
cats,0.278321,-0.339524,0
cats,0.520802,-0.08824,0
cats,0.439869,-0.348557,0
cats,-0.13546,-0.110983,0
cats,0.80811,-0.398963,0
cats,0.020237,0.204998,0
cats,0.508143,-0.119822,0
cats,0.288874,-0.307028,0
cats,0.038515,-0.258724,0
cats,0.567365,-0.225042,0
cats,0.242575,-0.107018,0
cats,0.228854,0.035845,0
cats,0.328918,-0.130129,0
cats,0.41203,0.115485,0
cats,0.79127,-0.338265,0
cats,0.319132,0.312102,0
cats,0.436945,-0.307232,0
cats,0.556322,-0.696787,0
cats,0.42353,0.125016,0
cats,0.049445,-0.072708,0
cats,0.31806,-0.395374,0
cats,0.445821,-0.066425,0
cats,0.373737,-0.003501,0
cats,0.304352,-0.1442,0
cats,0.637514,0.095839,0
cats,0.090923,-0.385363,0
cats,0.460237,-0.093605,0
cats,0.251342,-0.098671,0
cats,0.225305,0.023782,0
cats,0.178545,0.246757,0
cats,0.787137,-0.327736,0
cats,0.068916,0.036126,0
cats,0.581937,-0.454394,0
cats,0.115991,-0.481907,0
cats,0.541705,-0.187213,0
cats,0.125216,-0.056523,0
cats,0.540459,-0.302991,0
cats,0.131853,0.172254,0
cats,0.220304,-0.203218,0
cats,0.584739,-0.125369,0
cats,0.494965,-0.601376,0
cats,0.265259,-0.269518,0
cats,0.420248,-0.105035,0
cats,0.269502,-0.312077,0
cats,0.461923,-0.279191,0
cats,0.11118,0.255929,0
cats,0.52493,-0.434318,0
cats,0.362732,-0.38496,0
cats,0.228373,0.184501,0
cats,0.49771,0.279637,0
cats,0.319649,-0.076171,0
cats,0.404489,-0.289835,0
cats,0.219595,0.180992,0
cats,0.324984,-0.41612,0
cats,0.360993,-0.2848,0
cats,0.136696,-0.141478,0
cats,0.683993,-0.192037,0
cats,0.646406,0.074268,0
cats,0.342216,0.189763,0
cats,0.776318,-0.182332,0
cats,0.579636,-0.064942,0
cats,0.670596,-0.029901,0
cats,0.056789,-0.141498,0
cats,0.378501,-0.224165,0
cats,0.761972,-0.206308,0
cats,0.425894,0.070328,0
cats,0.660236,-0.234621,0
cats,0.450105,-0.504574,0
cats,0.458898,0.59525,0
cats,0.371207,-0.242536,0
cats,0.120075,-0.194934,0
cats,0.481731,0.208561,0
cats,0.269685,0.004942,0
cats,-0.022588,0.232085,0
cats,0.193153,0.319902,0
cats,0.652342,0.267693,0
cats,0.569713,-0.211308,0
cats,0.621276,-0.26205,0
cats,0.740331,0.184091,0
cats,0.693893,0.281161,0
cats,0.646955,0.196019,0
cats,0.174811,0.417631,0
cats,0.446246,0.359802,0
cats,0.702771,0.035339,0
cats,0.609905,-0.39816,0
cats,0.116227,0.072694,0
cats,0.283829,-0.009327,0
cats,0.081684,0.405282,0
cats,0.701457,0.126757,0
cats,0.49866,-0.04448,0
cats,0.505522,0.092099,0
cats,0.293977,0.452976,0
cats,0.188784,0.40705,0
cats,0.498017,-0.094181,0
cats,0.848089,-0.50397,0
cats,0.61581,0.052763,0
cats,0.508351,0.075936,0
cats,0.418977,-0.024029,0
cats,0.441635,0.016304,0
cats,0.752732,0.250587,0
cats,0.165142,-0.396422,0
cats,0.530277,0.171879,0
cats,-0.044399,-0.042983,0
cats,0.584426,0.47759,0
cats,0.46425,-0.34713,0
cats,0.511527,-0.059253,0
cats,0.322174,0.209875,0
cats,0.365157,0.297631,0
cats,0.177724,0.299307,0
cats,0.42927,-0.064757,0
cats,0.488771,0.425893,0
cats,0.495356,-0.035269,0
cats,0.359036,-0.012861,0
cats,0.009015,0.004742,0
cats,0.116666,0.322587,0
cats,0.495645,0.061006,0
cats,0.349998,0.184434,0
cats,0.507982,0.012481,0
cats,0.526295,0.190187,0
cats,-0.010134,-0.037994,0
cats,0.585749,0.336971,0
cats,0.431545,0.156015,0
cats,0.787449,-0.274321,0
cats,0.843984,-0.106494,0
cats,0.691686,0.094979,0
cats,0.255156,0.22244,0
cats,0.109246,-0.08917,0
cats,0.149202,0.241234,0
cats,0.560668,-0.140617,0
cats,0.488604,0.036006,0
cats,0.215438,0.164216,0
cats,0.270372,0.513064,0
cats,0.338657,0.171039,0
cats,0.726346,-0.02074,0
cats,0.172763,-0.28664,0
cats,0.372319,-0.081276,0
cats,0.715168,0.227922,0
cats,0.739421,-0.04089,0
cats,0.00866,-0.199542,0
cats,1.116955,0.125052,0
cats,0.406315,0.092337,0
cats,0.405886,-0.186811,0
cats,0.295315,-0.232564,0
cats,0.767969,0.00088,0
cats,0.834543,-0.081339,0
cats,0.747642,0.24302,0
cats,0.670017,0.10386,0
cats,0.596557,0.310423,0
cats,0.7238,-0.242728,0
cats,1.093479,0.485447,0
cats,0.420953,0.162012,0
cats,0.63155,0.069963,0
cats,0.436188,0.089143,0
cats,0.585385,0.687957,0
cats,0.381365,0.334534,0
cats,0.368024,0.138167,0
cats,0.26393,0.338776,0
cats,0.670097,0.219481,0
cats,0.464773,0.109544,0
cats,0.282763,0.103,0
cats,0.401428,0.038106,0
cats,0.6858,0.158998,0
cats,0.320836,0.057827,0
cats,0.744856,-0.216788,0
cats,0.147526,0.086711,0
cats,0.513143,0.273725,0
cats,0.492113,0.6878,0
cats,0.525037,0.066457,0
cats,0.362062,-0.011476,0
cats,0.89413,0.344052,0
cats,0.616391,0.412769,0
cats,0.389216,0.062239,0
cats,0.648205,0.148957,0
cats,0.279232,0.750944,0
cats,0.479236,0.38511,0
cats,0.576693,0.233832,0
cats,0.344086,0.380057,0
cats,0.410506,0.038017,0
cats,0.234509,0.136579,0
cats,0.365721,0.377936,0
cats,0.323381,0.061768,0
cats,0.826211,-0.024017,0
cats,0.458899,0.425679,0
cats,0.558041,-0.12543,0
cats,0.445936,0.543701,0
cats,0.878991,0.259845,0
cats,0.580613,0.423163,0
cats,0.346643,0.243804,0
cats,0.332407,0.123064,0
cats,0.659814,0.509251,0
cats,0.629617,0.030084,0
cats,0.684894,0.073803,0
cats,0.655797,0.164515,0
cats,0.422765,0.223557,0
cats,0.666145,-0.089949,0
cats,0.602467,0.003905,0
cats,0.509606,0.015682,0
cats,0.25042,0.551386,0
cats,0.752229,-0.204421,0
cats,0.397,0.712509,0
cats,0.240681,-0.127054,0
cats,0.446066,-0.087511,0
cats,0.669629,0.103857,0
cats,0.313218,0.389043,0
cats,0.469339,0.09995,0
cats,0.870892,0.136818,0
cats,0.067596,0.257635,0
cats,0.414007,0.120896,0
cats,0.274074,0.426149,0
cats,0.832472,0.41951,0
cats,0.796971,0.385023,0
cats,0.218177,-0.003789,0
cats,0.534955,0.33882,0
cats,0.134801,-0.149433,0
cats,0.327688,0.410531,0
cats,0.186916,0.623635,0
cats,0.621656,0.010715,0
cats,0.363118,0.546801,0
cats,0.291512,0.059273,0
cats,0.305248,0.199299,0
cats,0.411943,0.163121,0
cats,0.392957,0.205474,0
cats,0.358667,0.071288,0
cats,0.28579,-0.019928,0
cats,0.765817,0.361674,0
cats,0.476005,0.437015,0
cats,0.967401,0.075155,0
cats,0.420027,0.16155,0
cats,0.371895,0.609348,0
cats,0.413832,0.137367,0
cats,0.504633,0.244288,0
cats,0.92046,0.157118,0
cats,0.543453,0.426001,0
cats,0.414822,-0.106074,0
cats,0.479636,0.151547,0
cats,0.311921,0.263875,0
cats,0.380754,0.159665,0
cats,0.726638,0.556108,0
cats,0.414843,0.624489,0
cats,0.461233,0.49435,0
cats,0.339874,0.550093,0
cats,0.505793,-0.066628,0
cats,0.857308,0.012643,0
cats,0.530338,0.385306,0
cats,-0.003958,0.234566,0
cats,0.40784,0.247133,0
cats,0.57896,0.491122,0
cats,0.634571,0.202692,0
cats,0.646536,0.385733,0
cats,0.840672,0.154069,0
cats,0.680891,0.303192,0
cats,0.524599,0.538518,0
cats,0.618471,-0.108972,0
cats,0.441236,0.010747,0
cats,0.793834,-0.112852,0
cats,0.335773,0.668159,0
cats,0.660962,0.312636,0
cats,0.219671,0.200119,0
cats,0.525314,0.411898,0
cats,0.518825,0.248374,0
cats,0.852562,0.183615,0
cats,0.501797,0.607442,0
cats,0.780927,0.390343,0
cats,0.422176,-0.002709,0
cats,0.97859,0.35068,0
cats,0.333594,0.270159,0
cats,0.251639,-0.065348,0
cats,0.569847,0.192888,0
cats,0.430168,0.68494,0
cats,0.299453,0.381102,0
cats,0.590266,0.292242,0
cats,0.802403,-0.14155,0
cats,-0.325453,0.310357,0
cats,0.664417,0.094049,0
cats,0.619437,0.062723,0
cats,1.20169,0.531452,0
cats,0.796481,-0.053765,0
cats,0.362789,0.619158,0
cats,0.0444,0.452125,0
cats,0.555481,0.058054,0
cats,0.543723,0.282413,0
cats,0.600682,0.484289,0
cats,0.443698,0.258519,0
cats,0.486057,0.41098,0
cats,0.663383,0.779286,0
cats,0.316616,0.114192,0
cats,0.344099,0.495631,0
cats,0.176051,-0.16384,0
cats,0.748992,0.618872,0
cats,0.187579,0.338878,0
cats,0.625401,0.431616,0
cats,0.868514,0.216439,0
cats,0.492871,0.230376,0
cats,0.197651,0.404533,0
cats,0.335001,0.546159,0
cats,0.59613,0.489996,0
cats,0.414953,0.392025,0
cats,0.823955,0.284504,0
cats,0.190831,0.432192,0
cats,0.510254,0.47053,0
cats,0.798025,0.01508,0
cats,0.354574,0.590614,0
cats,0.699853,0.556807,0
cats,0.583372,0.25881,0
cats,0.659686,0.586997,0
cats,0.623251,0.210752,0
cats,0.444996,0.208942,0
cats,0.597348,0.518831,0
cats,0.507471,0.430686,0
cats,0.409526,0.415666,0
cats,0.298425,0.627318,0
cats,0.596499,0.775885,0
cats,0.383585,0.449142,0
cats,0.282778,0.381497,0
cats,0.450035,0.601194,0
cats,0.506211,0.785196,0
cats,0.289303,-0.032758,0
cats,0.696861,0.575198,0
cats,0.403991,0.275138,0
cats,0.552506,0.627498,0
cats,0.455168,0.714691,0
cats,0.319216,0.212598,0
cats,0.756413,0.451069,0
cats,0.599549,0.049506,0
cats,0.614218,0.317755,0
cats,0.542498,0.056219,0
cats,0.252789,0.29671,0
cats,0.719304,0.542106,0
cats,0.548077,0.221253,0
cats,0.797505,0.499195,0
cats,0.469769,0.06282,0
cats,0.289783,0.328475,0
cats,0.769241,0.358788,0
cats,0.825401,0.339594,0
cats,0.564844,0.348329,0
cats,0.586777,0.079064,0
cats,0.790524,0.605108,0
cats,0.296419,0.194003,0
cats,0.68334,0.553598,0
cats,0.378156,0.449214,0
cats,0.472911,0.539116,0
cats,0.306659,0.249746,0
cats,0.224616,0.263668,0
cats,0.512028,0.154761,0
cats,0.41613,0.092845,0
cats,0.146064,0.701231,0
cats,0.65015,0.56442,0
cats,0.015364,0.312809,0
cats,0.646693,0.068539,0
cats,0.368246,0.487422,0
cats,0.598027,0.47087,0
cats,0.568737,0.678754,0
cats,0.378712,0.161769,0
cats,0.769931,0.527038,0
cats,0.688293,0.056914,0
cats,0.54985,0.494233,0
cats,0.578824,0.505039,0
cats,0.3259,0.193624,0
cats,0.26177,0.61114,0
cats,0.797763,0.576609,0
cats,0.500835,0.481606,0
cats,0.424724,0.369961,0
cats,1.010411,0.541791,0
cats,0.543767,0.670512,0
cats,0.611193,0.175407,0
cats,0.740701,0.47215,0
cats,1.120023,0.676027,0
cats,0.203277,0.465406,0
cats,0.176912,0.305434,0
cats,1.286144,0.311897,0
cats,0.662737,0.475274,0
cats,0.287615,0.412382,0
cats,-0.049479,0.378852,0
cats,0.683156,0.70591,0
cats,0.482489,0.254127,0
cats,0.965584,0.433487,0
cats,0.725554,0.228294,0
cats,0.471911,0.766445,0
cats,0.857398,0.52943,0
cats,0.457296,0.616074,0
cats,0.431862,0.457592,0
cats,0.671209,0.631511,0
cats,0.02011,0.593543,0
cats,0.323098,0.459982,0
cats,0.353463,0.673407,0
cats,0.771792,0.611122,0
cats,0.646853,0.317324,0
cats,0.713391,0.3222,0
cats,0.820406,0.180129,0
cats,0.646883,0.09114,0
cats,0.686587,0.582646,0
cats,0.337325,0.825231,0
cats,0.532541,0.129168,0
cats,0.965383,0.801245,0
cats,0.8081,0.157508,0
cats,0.479988,-0.079644,0
cats,0.520367,0.251306,0
cats,0.630504,0.082386,0
cats,0.43924,0.181793,0
cats,0.331899,0.516944,0
cats,0.339714,0.658461,0
cats,0.56613,0.734837,0
cats,0.331512,0.210551,0
cats,0.610938,0.653477,0
cats,0.203468,0.541766,0
cats,0.325632,0.899753,0
cats,0.687134,0.670787,0
cats,0.750757,0.557308,0
cats,0.577057,0.693762,0
cats,0.323969,0.453488,0
cats,0.507023,0.120674,0
cats,0.76277,0.121989,0
cats,0.206555,0.472654,0
cats,0.343146,0.134969,0
cats,0.582915,0.619904,0
cats,0.792293,0.434849,0
cats,0.425967,0.104756,0
cats,0.233436,0.452059,0
cats,0.388258,0.515824,0
cats,0.615037,0.396998,0
cats,0.081064,0.306537,0
cats,0.724542,0.760948,0
cats,0.666933,0.170457,0
cats,0.49014,0.684913,0
cats,0.625428,0.743197,0
cats,0.433956,0.546754,0
cats,0.353015,0.504703,0
cats,0.50164,0.379681,0
cats,0.262245,0.103372,0
cats,0.71641,0.35821,0
cats,0.558046,-0.008393,0
cats,0.296084,0.067694,0
cats,0.644288,0.352675,0
cats,0.6882,0.344267,0
cats,0.483407,0.403372,0
cats,0.208956,0.425292,0
cats,0.635711,0.075838,0
cats,0.490856,0.12937,0
cats,0.518684,0.441784,0
cats,0.490006,0.755899,0
cats,0.64691,0.183567,0
cats,0.677727,0.117925,0
cats,0.920996,0.444963,0
cats,0.36156,0.458172,0
cats,0.702057,0.105985,0
cats,0.599285,0.537393,0
cats,0.206149,0.414861,0
cats,0.791669,0.187723,0
cats,0.851882,0.399293,0
cats,0.740439,0.336593,0
cats,0.666032,0.589409,0
cats,0.982189,0.337166,0
cats,0.749152,0.087505,0
cats,0.466706,0.152325,0
cats,0.628371,0.091272,0
cats,0.409781,0.34121,0
cats,0.656389,-0.04164,0
cats,0.867879,0.569988,0
cats,0.629043,0.432922,0
cats,0.749912,0.505354,0
cats,0.536142,0.212768,0
cats,0.679389,0.893238,0
cats,0.6367,0.516304,0
cats,0.933065,0.182023,0
cats,0.962171,-0.118509,0
cats,0.721259,0.783204,0
cats,0.592555,0.259908,0
cats,0.78325,0.438266,0
cats,0.652729,0.350724,0
cats,0.684314,0.233279,0
cats,1.036788,0.156194,0
cats,0.31898,0.097865,0
cats,0.60806,0.3749,0
cats,0.614736,0.152408,0
cats,0.392893,0.470664,0
cats,0.881826,-0.045156,0
cats,0.722886,0.820908,0
cats,0.26148,-0.076872,0
cats,0.051529,0.657071,0
cats,0.378923,0.346091,0
cats,0.511078,0.328377,0
cats,0.135284,0.393917,0
cats,0.891798,0.268046,0
cats,0.364109,0.062532,0
cats,0.671868,0.598364,0
cats,0.798289,0.019398,0
cats,-0.099509,0.494908,0
cats,0.329257,0.288806,0
cats,0.591629,-0.01314,0
cats,0.399176,0.52258,0
cats,0.691528,0.274893,0
cats,0.405894,0.532028,0
cats,0.49367,0.345689,0
cats,0.493889,0.27129,0
